Name,Aura,CL,Slot,Price,Weight,Description,Requirements,Cost,Group,Source,AuraStrength,WeightValue,PriceValue,CostValue,Languages,BaseItem,id
Gnome Scrap Armor,faint transmutation,5,armor,"11,175 gp",10 lbs.,"A suit of gnome scrap armor protects its wearer as +2 studded leather armor, but myriad metal trinkets festoon it in place of studs. A number of these badges bear a special dweomer; each such badge can be removed as a move action, at which point it turns into a full-sized version of the trinket. The wearer automatically recognizes which badges have this property, and only the wearer can detach them.  A fully stocked suit of gnome scrap armor holds 20 badges representing the following gear: a flask of acid, two flasks of alchemist's fire, a block and tackle, a buckler, a crowbar, a heavy pick, a folded net, a potion of invisibility, a potion of lesser restoration, a shovel, two lit sunrods, two tanglefoot bags, a throwing axe, a thunderstone, a warhammer, a bottle of fine wine, and a winter blanket. When the armor has 10 or fewer badges remaining, it is reduced to +1 studded leather armor until sufficient badges are returned. If all the patches are removed, the armor becomes nonmagical masterwork studded leather armor.  While the armor retains any magic, the wearer can return badges to the armor by casting shrink item on the appropriate object while wearing the armor and touching the object to the armor. This can even convert appropriate potions into badges, despite shrink item not normally working on magic items. Only items exactly corresponding to missing badges can be merged with the armor. Merging a potion reduces the potion's caster level to the minimum caster level for that spell. Items produced by gnome scrap armor match the size of the armor, so the typical gnome-sized version of the suit produces items sized for Small creatures.","Craft Magic Arms and Armor, shrink i tem, creator must be a gnome","5,675 gp",Armor,Inner Sea Races,faint,10,11175,5675,,+2 studded leather armor,4042
Goblin Plate,faint evocation,5,armor,"23,650 gp",25 lbs.,"Normally found sized for Small humanoids, this battered and rusted suit of +1 fire resistance full plate resists any attempts to polish out its blemishes. When a critical hit is confirmed against the wearer with a manufactured weapon, natural weapon, or unarmed strike, there is a 50% chance that the armor negates the critical hit. Such a blow knocks the armor out of alignment, giving it the broken condition until the wearer spends 1d4+1 minutes refitting the pieces (or 1 minute if another person assists in the process). This does not otherwise harm the armor. While out of alignment, the goblin plate cannot negate critical hits. Broken armor provides only half the usual AC bonus (rounded down), and any armor check penalty is doubled.","Craft Magic Arms and Armor, resist energy, shatter, creator must be a goblin","12,650 gp",Armor,Inner Sea Races,faint,25,23650,12650,,+1 fire resistance full plate,4043
Hallowed Chain,faint conjuration,5,armor,"12,800 gp",40 lbs.,"Most often forged in Ustalav and Varisia as protection against the unquiet dead, this suit of +2 chainmail amplifies the effect of channeled positive energy. When its wearer is healed by positive energy (even if not currently wounded) or is in the area of positive energy channeled to harm undead, the armor absorbs 1 point of positive energy per 2 dice of healing, with a minimum of 1 point and a maximum of 5 points. This does not reduce the effect of the positive energy on any of its targets. Until the end of the wearer's next turn, any creature that would be harmed by positive energy (such as an undead) that strikes the wearer with a natural weapon or an unarmed strike or that succeeds at a grapple combat maneuver check against the wearer takes an amount of damage equal to the amount of positive energy stored in the armor.  If multiple effects charge the armor, only the strongest effect applies. Fixed amounts of healing (such as that granted by the heal spell) have no effect on the armor.","Craft Magic Arms and Armor, cure moderate wounds, creator must be a Varisian","6,550 gp",Armor,Inner Sea Races,faint,40,12800,6550,,+2 chainmail,4044
"Hallowed Chain, Greater",moderate conjuration,11,armor,"43,300 gp",40 lbs.,"This armor functions as hallowed chain, except that it protects as a suit of +3 martyringUE chainmail and can absorb up to 10 points of positive energy.","Craft Magic Arms and Armor, mass cure moderate wounds, creator must be a Varisian","21,800 gp",Armor,Inner Sea Races,moderate,40,43300,21800,,+3 martyring chainmail,4045
Mail Of Sly Steps,moderate transmutation,6,armor,"25,900 gp",5 lbs.,"Thanks to the unusually light and fine links of this halfling-made +2 chain shirt, it imposes no armor check penalty and the wearer's maximum Dexterity bonus is +5. After a melee attack hits the wearer, he can take a 5-foot step as an immediate action, even if he already took a 5-foot step during his turn. Taking such a step does not interfere with the wearer's movement during his next turn. A suit of mail of sly steps is usually sized for Small creatures.","Craft Magic Arms and Armor, expeditious retreat, creator must be a halfling","13,400 gp",Armor,Inner Sea Races,moderate,5,25900,13400,,+2 chain shirt,4046
Panoply Of The Fierani Knight,moderate abjuration,7,armor,"26,500 gp",25 lbs.,"The sigils etched into this +2 mithral full plate ward against the manipulations of chaos. Its wearer receives a +2 sacred bonus on saves against the spells and abilities of outsiders with the chaotic subtype and against chaotic spells and spell-like abilities. The armor provides the same protection against environmental effects caused by the taint of chaos, such as the taints found in Tanglebriar and the Worldwound, or even in the Abyss and the Maelstrom.","Craft Magic Arms and Armor, dismissal, magic circle against chaos, creator must be an elf","18,500 gp",Armor,Inner Sea Races,moderate,25,26500,18500,,+2 mithral full plate,4047
Stalker's Fang,faint transmutation,5,shield,"11,462 gp",6 lbs.,"The Shoanti craft this +1 keen klarUE from the skull of a horned spirestalker. Its enhancement bonus applies to attack rolls and damage rolls for attacks made with the blade, as well as to its shield bonus to AC. If the wielder confirms a critical hit against a creature that is denied its Dexterity bonus to AC, the target takes an additional 1d6 points of bleed damage.","Craft Magic Arms and Armor, bleed, keen edge, creator must be a Shoanti","5,962 gp",Armor,Inner Sea Races,faint,6,11462,5962,,+1 keen klar,4048
Brilliant Bulwark,moderate evocation,10,none,"9,655 gp",4 lbs.,"This +1 blindingUE buckler is made from a lustrous glass that is as hard as steel and reflects light like a mirror. The shield glows as a torch, though this light can be suppressed or resumed on command. The shield can be commanded to shine light as per daylight for up to 10 minutes each day. This duration need not be consecutive, but it must be used in 1-minute increments. The wielder can also expend this duration while activating the buckler's blinding ability to increase the save DC by 1 for every 2 minutes of daylight duration expended. The shield must sit in natural bright light for at least 1 hour after its 10 minutes of daylight is expended before the ability can be used again.","Craft Magic Arms and Armor, daylight, light","4,975 gp",Armor,Blood Of Shadows,moderate,4,9655,4975,,+1 blinding buckler,4224
Breach Barrier,faint abjuration,3,none,"2,370 gp",15 lbs.,"This +1 heavy steel shield is often stylized by its dwarven crafters to look like a door or archway. Once per day after uttering a command word, the wielder can press this shield against a portal to secure it as per the hold portal spell. The shield remains adhered to the portal for 3 minutes, after which the shield comes free. The wielder can remove the shield from her arm as a move action, leaving the shield attached to the portal for the remainder of the duration. Before the end of the duration, the wielder can pull the shield from the portal, automatically ending the effect.","Craft Magic Arms and Armor, hold portal","1,270 gp",Armor,Down The Blighted Path,faint,15,2370,1270,,+1 heavy steel shield,4243
Flowing Fortress Armor,moderate evocation,10,armor,"30,350 gp",30 lbs.,"This pale-blue +2 breastplate is made from flowing ocean water enchanted to retain its shape. The armor check penalty of a suit of flowing fortress armor doesn't apply to Swim checks. When the wearer speaks a command word, the armor flows on or off the wearer, allowing it to be donned or removed with a single move action from up to 10 feet away.  A suit of flowing fortress armor has 3 charges, which refresh automatically every day at sunrise. By spending 1 charge as a standard action, the wearer transforms into water for one of two effects.  Gush: The wearer transforms into water and bursts forward like a geyser up to 40 feet in any direction, then returns to her normal form, allowing her to cross chasms or vault obstacles. The wearer may attempt bull rush combat maneuvers against any creatures and moveable objects along her path, regardless of size. The wearer rolls a single combat maneuver check and applies the result to each creature within the area. This bull rush does not provoke an attack of opportunity. If the wearer encounters an immovable object, she may attempt a Strength check to destroy that object as a free action. On a failed bull rush combat maneuver check or Strength check, the wearer's progress is stopped and she reforms next to the obstacle that blocked her path.  Melt: The wearer melts into a puddle, gaining a swim speed of 60 feet, the ability to flow through any space a Tiny creature could squeeze through, and a +8 circumstance bonus on Stealth checks. The wearer can see and hear normally, but can't speak, attack, or cast spells in this form.  This transformation lasts up to 10 minutes, but may be dismissed as a free action.","Craft Magic Arms and Armor, control water, elemental body I","15,350 gp",Armor,Down The Blighted Path,moderate,30,30350,15350,,+2 breastplate,4247
Vibrant Frog Hide,moderate transmutation,7,armor,"28,165 gp",25 lbs.,"Cut from the colorful flesh of an enormous frog, this +1 hide armor squishes thickly and tightly around the body as it is donned. Light sheens brightly off the slippery skin, revealing vivid patterns in myriad hues.  Five times per day as a swift action, the wearer of a vibrant frog hide can cause the armor to ooze a virulent toxin. The next creature that touches the wearer must succeed at a DC 16 Fortitude save or take 1d3 points of Wisdom damage every round for 4 rounds. A poisoned creature can attempt the save again at the beginning of each of its turns, and is  cured after one successful save. Successful unarmed strikes and natural weapon attacks made by or against the wearer count as touching. The wearer is immune to his own vibrant frog hide's poison.  After being worn for 24 hours, a suit of vibrant frog hide armor causes the wearer to grow a froglike tongue. The tongue acts as a whip for the purposes of damage, reach, and special features, except that it is a natural weapon with which the wearer is automatically proficient. In addition to its normal trip and disarm weapon features, the tongue may also be used to perform a dragAPG combat maneuver with a +2 circumstance bonus, but only to pull a creature closer to the wearer (the wearer cannot step back as part of this attack). The wearer cannot speak or cast spells with verbal components for 1 round after he uses his new tongue to attack (including any attacks of opportunity).","Craft Magic Arms and Armor, beast shape II, poison","14,000 gp",Armor,Down The Blighted Path,moderate,25,28165,14000,,+1 hide armor,4253
Windstrider Mail,faint evocation and transmutation,5TH,armor,"10,100 gp",10 lbs.,"Sleek dull gray stripes line the sides of this +1 mithral chain shirt, slightly marring the otherwise shining metal. When worn, the wearer's clothing and hair dance about as though caught in a faint breeze, no matter the prevailing weather conditions.  Three times per day as a standard action, the wearer can momentarily transform into a surge of living wind, moving up to 60 feet in a straight line. This line need not be horizontal; the effect can be used to traverse hazards or reach elevated platforms. All creatures in the line between the wearer's starting point and destination are blasted by the squall. The wearer attempts a trip combat maneuver against every creature in the area, with a +5 circumstance bonus on those checks. Failed trip attempts do not stop the wearer's movement, and these maneuvers and movement do not provoke any attacks of opportunity. Any flying creature in the area must succeed at a DC 15 Fly check or fall 20 feet, taking appropriate damage and falling prone if it reaches a solid surface.  Creatures more than one size category larger than the wearer are not affected by a wearer taking advantage of a suit of windstrider mail's living wind effect, but they do not inhibit the wearer's movement. If the wearer's path is blocked by an object, such as a door, she may continue moving forward with a successful Strength check to break the obstacle as a free action. If this check fails, her movement is halted and she takes damage as if she had fallen the distance that she traveled. If the wearer's movement does not end on a surface that can support her weight, she falls to the ground upon transforming back.","Craft Magic Arms and Armor, gaseous form, gust of wind","4,100 gp",Armor,Down The Blighted Path,faint,10,10100,4100,,+1 mithral chain shirt,4254
Glorymane,moderate divination,10,none,0 gp,0 lbs.,"This massive carving behaves in many ways like a lion's shield, including the ability to attack adjacent creatures. It can cast zone of truth once per day and silent image three times per day. In addition, it has 5 ranks each in Knowledge (history) and Sense Motive.","Craft Magical Arms and Armor, discern lies, silent image, summon nature's ally IV",0 gp,Armor,PFS S5-11,moderate,0,0,0,"read languages, speech (Azlanti, Common)",ion's shield,4261
Honor's Panoply,faint abjuration,5,armor,"12,550 gp",50 lbs.,"This immaculate set of +1 full plate adorned with gilt flourishes and imagery of lions, and embossed red accents. When worn, the armor grants its wearer a +2 sacred bonus on all saves against spells with the evil descriptor or cast by evil creatures.  Once per day as a swift action, the wearer of honor's panoply can call upon Iomedae for protection. For the next 5 minutes, the armor glows with an aura of golden light, and any hostile creature within 20 feet of the wearer must succeed at a DC 14 Will save or take a -2 penalty to its Armor Class and on attack rolls and saving throws for the duration, or until it hits the wearer with an attack. The wearer can dismiss this effect before the duration expires as a swift action on his turn to heal itself of 3d8+5 points of damage in a burst of healing energy.  A creature with the Craft Magic Arms and Armor feat and at least 5 ranks in the Craft (armor) skill can perform a ritual to corrupt honor's panoply, shifting its dedication to an evil deity. This ritual takes 6 days to complete, costs 2,000 gp in incense and materials, and requires a successful DC 19 Craft (armor) check. If the magic warhammer Sinderbos (see page 42) is used during the ritual, the cost of the ritual is reduced by 1,000 gp and requires only a successful DC 10 Craft (armor) check to complete. Once performed, the ritual transforms the armor into infamy's panoply; the armor turns black, the lions become animals sacred to the evil deity to which the armor is dedicated, and the red accents turn the crimson of fresh blood. The ritual also inverts the armor's effects: the save bonus is now profane and applies to spells with the good descriptor or cast by good creatures, and the armor now emanates a palpable aura of horror, causing non-allies to be shaken on a failed save. Dismissing this effect now grants the wearer fast healing 2 for 1 minute.","Craft Magic Arms and Armor, archon's auraUM, veil of positive energyAPG, creator must worship Iomedae","7,100 gp",Armor,AP 104,faint,50,12550,7100,,+1 full plate,4269
Diviner's Blight,strong illusion,13,armor,"31,160 gp",15 lbs.,"Aside from its superb craftsmanship, this +4 leather armor has little to distinguish it from any other armor. Once per week, while a living creature wears a suit of diviner's blight armor, the wearer can recite a command word and spend 1 minute in concentration to have the armor imitate a creature with which the wearer is familiar. The imitated creature must be within one size category of the wearer. Imitating a creature has no visible effect on the armor or the wearer, but instead confounds magical divinations.  Spells such as scrying meant to observe the imitated creature instead observe the wearer, who appears to the scryer as the imitated creature; the imitated creature still attempts any necessary saving throw or applies its spell resistance, but if the spell succeeds, diviner's blight redirects any scrying sensor to its wearer. Magical means of detecting a creature's location always consider the location of the wearer as the actual location of the imitated creature, and only 8th-level or higher spells like discern location or greater prying eyes can overcome this effect. Spells such as detect lies or zone of truth react as though the wearer were the imitated target and not himself, but only for the purpose of stating his identity. Diviner's blight would not, for instance, affect a question about the wearer's mother's name.  The imitation remains in place until the wearer chooses a different creature to imitate or spends 1 minute in concentration to end it. The armor resumes its normal form when removed, but the target of its imitative effect remains set-when a character dons the armor (whether the character who dons the armor is the last wearer or a different person), the armor immediately begins imitating the creature it's set to imitate again.","Craft Magic Arms and Armor, misdirection, project image","15,660 gp",Armor,Ultimate Intrigue,strong,15,31160,15660,,+4 leather armor,4270
Lockpick Shield,moderate transmutation,11,shield,"7,159 gp",6 lbs.,"With a command word, the bearer of this +2 light steel shield can cause a series of lockpicks and tiny tools to extend from the front of the shield and begin picking a lock or disabling a detected trap. The shield attempts a Disable Device check with a +10 total skill bonus. The shield is treated as using thieves' tools, and can't gain any additional bonuses on the check from spells, the aid another action, or other abilities. The shield performs the work on the wearer's behalf, freeing her to take other actions. She must still remain in contact with the target of the Disable Device attempt for the normal number of  rounds, but can move around the target, as long as she never breaks contact. The wearer is still the subject of any effects that result from the success or failure of the Disable Device check.  While picking a lock or disabling a device with the shield, the wearer loses her shield bonus to Armor Class, though the bonus does apply against any result of the Disable Device check that targets Armor Class (such as an attack from a trap triggered by the shield failing its check by 5 or more).","Craft Magic Arms and Armor, animate objects","3,659 gp",Armor,Ultimate Intrigue,moderate,6,7159,3659,,+2 light steel shield,4271
Arachnid Harness,faint transmutation,4,armor,"6,160 gp",15 lbs.,"This formfitting black +1 leather features eight ridged support ribs along the back. On command, the arachnid harness sprouts eight enormous spidery legs from these ribs. These legs allow the armor's wearer to attempt Climb checks at full speed without needing to use her hands or feet. Additionally, while the legs are deployed, the armor's wearer doesn't lose her Dexterity bonus to AC while climbing, and need not succeed at a Climb check to avoid falling if she takes damage while climbing.","Craft Magic Arms and Armor, spider climb","3,160 gp",Armor,Armor Masters Handbook,faint,15,6160,3160,,+1 leather,4324
Djezet Skin,faint enchantment,3,armor,"3,410 gp",7 lbs.,"When unattended, djezet skin appears as a curiously smooth sphere of rust-red metal. When it's held and a command word is spoken, the armor oozes across the wearer's body like a second skin. The armor can be removed as a free action by stepping out of it, causing it to pool on the floor. Djezet skin acts as a suit of +1 leather, except it is made of metal (and thus druids cannot wear it) and has no armor check penalty and a 0% chance of arcane spell failure. Additionally, the wearer of djezet skin gains a +5 circumstance bonus on Diplomacy checks to make requests of creatures with an attitude of friendly or helpful.","Craft Magic Arms and Armor, charm person","1,785 gp",Armor,Armor Masters Handbook,faint,7,3410,1785,,+1 leather,4325
Gale Armor,moderate transmutation,7,armor,"15,180 gp",-,"Gale armor is a suit of +3 silken ceremonial armorUE that floats weightlessly when not worn. Gale armor has no weight of its own and confers limited weightlessness on its wearer. The wearer of a suit of gale armor can use air walk up to 10 rounds per day. Activating or deactivating this ability is a free action, and these rounds need not be consecutive. Additionally, the wearer of a suit of gale armor is permanently under the effect of glideAPG, and if he's capable of flying, the armor increases his maneuverability by one category.","Craft Magic Arms and Armor, air walk, glideAPG","7,680 gp",Armor,Armor Masters Handbook,moderate,0,15180,7680,,+3 silken ceremonial armor,4326
Shifting Jerkin,faint illusion and transmutation,3,armor,"5,965 gp",8 lbs.,"This +1 lamellar cuirassUE grants its wearer shapeshifting. On command, the wearer of a shifting jerkin can change her appearance at will as per disguise self. If the wearer has a talents class feature (investigator talents, ninja tricks, rogue talents, or slayer talents), once per day she can spend 1 hour to swap out one talent for another for which she qualifies. She can't swap a talent that is a prerequisites for other talents or feats she has.","Craft Magic Arms and Armor, disguise self, fox's cunning","3,065 gp",Armor,Armor Masters Handbook,faint,8,5965,3065,,+1 lamellar cuirass,4327
Aldori Dueling Armor,moderate illusion and transmutation,9,armor,"24,200 gp",20 lbs.,"These +2 armored coatsUE are traditionally worn by the Aldori swordlords of Brevoy. The wearer of this armor gains a +2 enhancement bonus on initiative checks and a +2 circumstance bonus on attacks of opportunity if the attacks are made with an Aldori dueling swordISWG. Once per day when the wearer of Aldori dueling armor is the target of a melee attack, she can make an attack with an Aldori dueling sword as an  immediate action. If the result of her attack roll is higher than that of her attacker, the wearer of Aldori dueling armor parries the attack and takes no damage.","Craft Magic Arms and Armor, cat's grace, symbol of strikingUC","12,200 gp",Armor,Armor Masters Handbook,moderate,20,24200,12200,,+2 armored coat,4328
Armor Of The Pure Legion,strong abjuration,15,armor,"18,300 gp",30 lbs.,"The plates of this suit of +1 steel lamellar armorUC are etched with the complete Laws of Man from the secular nation of Rahadoum. Suits of armor of the Pure Legion are created for high-ranking members in the eponymous organization and grant protection against the two most common scourges of Rahadoum: divine magic and desert heat. Such armor grants its wearer spell resistance against divine spells equal to 5 + the wearer's base attack bonus. It also protects the wearer from heat dangers as if she were affected by a continuous endure elements spell. Additionally, once per day when the wearer of a suit of armor of the Pure Legion fails a Will save against a mind-effecting spell cast by a divine spellcaster, she can attempt another save as a free action on the following round to end the spell.","Craft Magic Arms and Armor, endure elements, mind blank","9,300 gp",Armor,Armor Masters Handbook,strong,30,18300,9300,,+1 steel lamellar,4329
Elemental Bulwark,faint abjuration,3,armor,"12,300 gp",40 lbs.,"This +2 chainmail is attuned to a specific kind of element when created (acid, cold, electricity, or fire) and takes on a colored sheen based on the elemental type (green for acid, blue for cold, silver for electricity, or red for fire.) On command, the wearer of an elemental bulwark can create an effect identical to fire shield, except its effects apply to the type of elemental damage chosen when the armor was crafted. This effect lasts for up to 10 rounds per day, but these rounds need not be used consecutively. Ending this effect is a free action.","Craft Magic Arms and Armor, fire shield","6,300 gp",Armor,Armor Masters Handbook,faint,40,12300,6300,,+2 chainmail,4330
Trained Barding,moderate transmutation,9,armor,"8,350 gp",30 lbs.,"This suit of Large +2 scale mail barding is equipped with leather straps and loops suitable for attaching harnesses and leashes. It can fit any Large animal or magical beast, though not creatures of any other type. When worn by an animal, this armor grants the animal two additional tricks or one general purpose (as defined by the Handle Animal skill), determined at the time the armor is created.","Craft Magic Arms and Armor, awaken","4,350 gp",Armor,Armor Masters Handbook,moderate,30,8350,4350,,+2 scale mail barding,4331
Clockwork Armor,moderate transmutation,11,armor,"33,350 gp",60 lbs.,"This suit of +2 field plateISWG is composed of durable plates of steel layered over an intricate framework of gears, springs,  and pistons that move with mechanical precision. A suit of clockwork armor requires a special winding key to function; this key is created as part of making a suit of clockwork armor.  In order to function, a suit of clockwork armor must be fully wound as a full-round action. Once fully wound, a suit of clockwork armor functions for 4 hours. If a suit of clockwork armor is not fully wound, its gears grind to a halt and it imposes double its normal armor check penalty and a -2 penalty to its wearer's Strength and Dexterity scores. Donning or removing a suit of unwound clockwork armor requires 10 minutes.  When fully wound, a suit of clockwork armor can be donned or removed as a full-round action that provokes attacks of opportunity. It grants the wearer a +4 temporary enhancement bonus to Strength and Constitution, and its weight does not count against the wearer's total encumbrance. A single crossbow or firearm sized appropriately for the wearer can be added to the armor with a successful DC 20 Craft (armorer) check. Such a weapon can be fired once as a standard action by the wearer, then automatically reloads itself in 2d4 rounds, as long as the wearer has the appropriate ammunition in his gear.","Craft Magic Arms and Armor, animate objects","17,350 gp",Armor,Armor Masters Handbook,moderate,60,33350,17350,,+2 field plate,4332
Legion Armor,moderate evocation,7,armor,"13,400 gp",35 lbs.,"This gilded suit of +2 banded mail is decorated with images of celestial beings holding their weapons high. Legion armor is typically worn by high-ranking angels and archons directly combating the forces of evil on the Material Plane.  Once per day as a standard action, the wearer of a suit of legion armor can cast the spell spiritual allyAPG with a duration of 1 minute. This ally typically takes on the appearance of an imposing angelic warrior. At any time while the armor's spiritual ally is conjured, the wearer of a suit of legion armor can dismiss the effect as a standard action, causing the spiritual ally to explode with a thunderous choir of voices and blaring trumpets. This effect causes each evil-aligned creatures within 100 feet to become shaken unless it succeeds at a DC 20 Will save.","Craft Magic Arms and Armor, cause fear, spiritual allyAPG","6,900 gp",Armor,Armor Masters Handbook,moderate,35,13400,6900,,+2 banded mail,4333
Raiment Of The Shining Crusade,moderate abjuration and evocation,7,armor,"20,750 gp",50 lbs.,"This +1 half-plate is emblazoned with holy script and religious iconography. Raiment of the shining crusade was first crafted by the holy warriors serving under General Arnisant. The wearer of raiment of the shining crusade gains a +2 sacred bonus on saving throws against channeled negative energy and to resist negative levels. When worn by a character with the smite evil class feature, the armor sheds light like a torch at all times.  A wearer with the smite evil class feature can expend one use of this ability as an immediate action to create a defensive ward  around an adjacent creature, granting the target a deflection bonus to AC and a resistance bonus on saves equal to the wearer's Charisma bonus against attacks and effects originating from creatures with an evil alignment. This effect lasts for 1 round.","Craft Magic Arms and Armor, holy smite, protection from evil","10,750 gp",Armor,Armor Masters Handbook,moderate,50,20750,10750,,+1 half-plate,4334
Stone-Eater Armor,moderate abjuration and evocation,10,armor,"8,950 gp",75 lbs.,"This suit of +1 stoneplateUE bears a horned gorgon's head on each shoulder and the screaming face of a medusa on its breastplate. The first suits of stone-eater armor found in the Inner Sea region were brought by explorers from faraway Casmaron, along with wild tales of a lost city destroyed by a powerful medusa.  Whenever the wearer of stone-eater armor is subject to a petrifying effect, such as that caused by a flesh to stone spell, the effect is negated and the stone-eater armor's enhancement bonus increases by 1 for 1 minute as the armor grows thicker and bulkier, covering more of the wearer's body without hindering her movement.","Craft Magic Arms and Armor, stone to flesh","5,450 gp",Armor,Armor Masters Handbook,moderate,75,8950,5450,,+1 stoneplate,4335
Challenging Shield,faint abjuration,1,shield,"5,170 gp",15 lbs.,"This +1 heavy steel shield bears the symbol of Gorum, the Lord in Iron, on its face. In the hands of a character with the challengeAPG class feature, this shield grants additional abilities. By spending one use of her challenge class feature as an immediate action, the wearer of a challenging shield can apply her Charisma bonus to her shield bonus to AC against a target of her challenge for 1 minute.","Craft Magic Arms and Armor, nereid's grace (Pathfinder RPG Advanced Race Guide 179)","3,670 gp",Armor,Armor Masters Handbook,faint,15,5170,3670,,+1 heavy steel shield,4336
Gunner's Buckler,faint abjuration,3,shield,"10,155 gp",2 lbs.,"The top edge of this +1 mithral buckler features a notched gun rest. A character wearing a gunner's buckler who uses a firearm while threatened by an opponent in melee does not provoke attacks of opportunity, but takes a -4 penalty on all ranged attack rolls in any round in which he makes a ranged attack while threatened in melee.","Craft Magic Arms and Armor, cat's grace, shield","5,155 gp",Armor,Armor Masters Handbook,faint,2,10155,5155,,+1 mithral buckler,4337
Lens Of The Dark Tapestry,moderate evocation,7,shield,"29,170 gp",30 lbs.,"The matte surface of this +1 voidglass heavy shield is cold to the touch. The shield's face contains a disorienting field of flickering stars. On command, the wearer of this shield can take 1 point of Wisdom drain to banish a single creature within 30 feet into the Dark Tapestry. The target of this ability must succeed at a DC 16 Will save or be teleported into the airless void of space. The target can attempt a new saving throw as a full-round action each round to return. While banished in this way, the target takes 3d6 points of cold damage per round and must hold its breath or begin to suffocate. If the Wisdom damage is negated or does not occur, the ability does not function. If the Wisdom drain is healed, any banished creature returns, and the shield becomes permanently nonmagical.","Craft Magic Arms and Armor, teleport","15,670 gp",Armor,Armor Masters Handbook,moderate,30,29170,15670,,+1 voidglass heavy shield,4338
Phalanx Shield,moderate evocation,7,shield,"14,080 gp",30 lbs.,"Once per day as a standard action, the wielder of this +2 adamantine tower shield can conjure two spiritual allies (as per the spell). These conjured allies last for 1 minute and can neither attack nor move beyond spaces that are adjacent to the wielder of the phalanx shield. Both allies gain a +4 enhancement bonus to AC and have the Shield WallAPG teamwork feat.","Craft Magic Arms and Armor, spiritual allyAPG","9,580 gp",Armor,Armor Masters Handbook,moderate,30,14080,9580,,+2 adamantine tower shield,4339
Lupine Rageskin,faint transmutation,5,armor,"12,160 gp",15 lbs.,"This +1 leather armor consists of wolf skins sewn together with sinew. When the wearer rages, he automatically turns into a Medium wolf, as if using change shape (beast shape I). The armor melds with his new form as normal, but the armor's enhancement bonus changes into a +1 enhancement bonus to her natural armor. When the rage ends, the wearer reverts to his own form.","Craft Magic Arms and Armor, beast shape I","6,160 gp",Armor,Horror Adventures,faint,15,12160,6160,,+1 leather armor,4423
Ursine Rageskin,moderate transmutation,7,armor,"20,165 gp",25 lbs.,"This +1 hide armor is stitched together from grizzly bear hides. When the wearer rages, she automatically turns into a Large brown bear, as if using change shape (beast shape II). The armor melds with her new form as normal, but the armor's enhancement bonus changes into a +1 enhancement bonus to her natural armor. When the rage ends, the wearer reverts to her own form.","Craft Magic Arms and Armor, beast shape II","10,165 gp",Armor,Horror Adventures,moderate,25,20165,10165,,+1 hide armor,4424
Icon Of Order,moderate abjuration,9,none,"26,170 gp",15 lbs.,"An icon of order is a +2 heavy steel shield that typically displays the sword-and-sunburst holy symbol of Iomedae on a white field. The wielder of an icon of order gains a +2 sacred bonus on saves against spells and effects with the chaotic descriptor. Once per day, the wielder can cast protection from chaos as a swift action.","Craft Magic Arms and Armor, Quicken Spell, protection from chaos","13,170 gp",Armor,Divine Anthology,moderate,15,26170,13170,,+2 heavy steel shield,4489
Fist Of The Pit,moderate conjuration,6,none,"9,305 gp",1 lb.,"This +1 spiked gauntlet is shaped like a skull studded with metal spikes. Once per day as a standard action, the wearer can strike the ground with the gauntlet, causing a 10-foot-square, 30-foot-deep extradimensional pit filled with spikes to open within 30 feet, as per spiked pit (Pathfinder RPG Advanced Player's Guide 246). The gauntlet's enhancement bonus is added to the piercing damage caused by the pit's spikes. If the wearer increases the gauntlet's enhancement bonus (such as with greater magic weapon or a paladin's divine bond ability), the additional weapon enhancement bonus is also added to the damage. Similarly, if the gauntlet has any weapon special abilities that deal extra damage (such as flaming or wounding), this extra damage is likewise added to the damage caused by the pit's spikes. Weapon special abilities that don't deal extra damage, or that deal damage to the wielder as well (such as vicious) do not affect the pit's spikes.","Craft Magic Arms and Armor, spiked pitAPG","4,805 gp",Armor,Inner Sea Temples ,moderate,1,9305,4805,,+1 spiked gauntlet,4494
Raiment Of Chains,faint transmutation,5,armor,"6,250 gp",25 lbs.,"While unattended, this +1 chain shirt takes the shape of a heap of rusty chains, but when a creature picks up the armor, the shirt immediately starts to assume its true form. The chains eagerly wrap or willingly loosen around the wearer's body, allowing the wearer to don or remove the armor as a move action. A raiment of chains can't be ""donned hastily.""  Three times per day as a standard action, the wearer can command chains to shoot out from the raiment of chains and attempt a reposition or trip combat maneuver check against a single target within 20 feet. The wearer is considered proficient with the chains and uses her own CMB with a +1 enhancement bonus on the check. The combat maneuver provokes attacks of opportunity as normal. The chains immediately retract back into the armor once the combat maneuver check has been attempted.","Craft Magic Arms and Armor, animate objects, chain of perditionUC","3,250 gp",Armor,Inner Sea Temples ,faint,25,6250,3250,,+1 chain shirt,4495
